20	16	11	10	14	15	15	15	16	16	15	14	13	12	9	5	3	3	5	13	23	27	25	20	16	13	11	10	10	12	16	22	29	32	28	22	20	21	21	19	18	17	19	22	23	22	18	18	22	26	29	33	37	37	34	29	24	21	21	21	21	20	17	14	10	9	12	17	18	17	12	10	9	11	15	21	27	31	32	31	28	20	10	5	1	357	353	352	354	358	1	3	6	8	8	7	6	6	7	7	7	5	5	8	12	14	13	14	14	14	16	18	18	19	20	20	20	21	20	18	16	22	33	37	37	
19	17	12	9	11	17	21	23	22	21	19	17	16	15	14	11	8	7	8	15	25	28	25	21	19	17	17	20	23	26	29	33	35	34	31	28	28	27	24	23	22	20	21	23	23	23	21	21	24	28	30	33	34	32	27	23	18	15	15	16	17	17	15	12	9	7	8	12	16	16	14	12	13	19	26	30	31	29	27	25	22	16	8	1	355	351	350	350	350	354	357	359	1	4	4	4	3	5	7	8	7	6	7	11	17	18	15	16	18	18	16	14	14	17	20	20	20	22	24	23	20	18	27	33	33	
18	18	18	16	16	24	32	34	31	27	22	18	16	14	14	15	14	13	13	18	24	25	25	24	25	25	25	27	29	31	30	27	27	27	27	27	26	22	19	20	20	19	18	17	17	18	20	23	27	31	32	30	27	24	21	18	15	12	11	10	11	12	12	11	8	5	6	9	13	15	16	16	20	26	29	28	25	22	20	19	18	14	8	0	354	351	350	350	348	350	353	355	357	1	5	7	9	11	12	11	9	8	7	10	18	21	21	21	21	17	12	11	12	17	20	21	21	23	24	23	21	17	20	24	24	
22	23	24	24	27	33	38	38	31	24	18	12	9	5	6	13	17	17	18	20	21	22	24	27	28	28	26	24	24	26	25	21	20	21	22	22	21	17	14	15	15	13	11	9	9	13	18	24	29	32	31	27	22	19	17	15	13	10	7	5	4	7	9	10	9	6	5	6	10	14	18	21	25	25	23	20	19	18	17	16	14	12	7	0	356	354	353	351	348	347	350	353	356	2	10	15	16	15	13	10	8	8	6	8	18	25	25	23	19	14	12	12	12	16	21	22	22	23	23	21	19	17	14	12	12	
26	26	25	28	31	32	30	24	17	11	8	5	2	360	360	7	15	18	19	19	19	22	25	28	28	26	23	20	20	21	22	20	16	15	16	17	18	16	13	11	10	9	6	5	5	11	19	27	31	32	30	25	20	17	15	13	11	7	4	1	1	3	7	10	11	10	7	4	6	13	20	23	22	19	16	14	14	15	14	14	13	10	6	2	0	359	357	353	349	345	347	351	356	4	12	14	13	11	9	6	7	9	8	9	20	28	28	23	19	18	18	14	11	15	21	23	21	22	23	22	20	20	15	10	10	
27	26	26	27	28	25	19	13	8	5	4	3	3	3	2	6	12	17	18	18	20	23	26	28	27	24	21	19	17	17	19	18	15	11	10	12	14	14	11	8	6	5	5	6	8	14	23	30	32	32	29	23	18	15	13	11	8	4	2	0	0	2	6	10	14	14	10	4	2	9	17	19	17	14	12	11	11	12	12	13	13	12	8	6	5	4	1	355	348	344	346	350	356	2	7	8	8	8	7	6	7	12	15	14	22	31	32	27	23	23	20	13	9	12	20	25	22	18	20	23	23	23	21	19	19	
28	30	30	27	22	17	12	7	5	4	4	5	7	8	8	8	10	14	17	18	20	23	25	26	25	22	20	17	14	12	13	13	11	9	7	8	10	11	10	7	5	6	8	11	16	23	28	30	30	28	25	20	16	14	13	11	6	3	2	2	3	4	6	10	15	16	14	9	2	3	11	14	14	12	11	10	10	10	11	14	16	17	14	11	9	6	2	356	349	346	347	350	354	357	0	4	7	8	8	8	10	17	21	22	28	35	36	32	25	20	16	13	11	12	18	24	24	18	18	23	26	27	28	29	29	
37	38	33	23	15	10	8	6	6	7	8	9	11	12	12	11	12	14	15	17	19	21	22	23	22	20	18	15	12	8	7	8	7	6	6	6	8	10	9	8	8	10	15	21	27	29	28	26	23	21	19	16	15	15	14	10	6	4	5	6	8	9	10	12	15	17	17	13	5	358	2	8	10	11	12	11	10	10	12	16	20	22	21	17	11	6	2	359	354	351	351	351	352	352	356	3	9	11	10	11	14	21	27	29	30	32	31	29	22	16	16	17	16	14	14	18	22	20	19	21	24	29	34	36	36	
40	36	25	14	8	6	6	7	9	11	12	13	14	14	15	15	15	15	14	15	16	17	17	18	19	17	15	13	10	6	3	3	4	5	6	7	9	10	11	13	15	20	27	31	31	27	23	18	15	14	13	13	15	16	16	12	8	8	11	14	17	19	19	19	20	23	23	19	8	354	352	359	6	10	12	13	13	13	14	18	23	27	26	22	14	7	4	3	2	359	355	353	352	353	357	4	10	11	12	14	18	25	31	32	28	23	23	23	21	16	17	19	20	18	12	10	16	20	20	19	21	27	34	36	36	
30	24	15	10	7	7	9	11	12	14	14	14	14	15	17	18	17	14	12	11	11	11	12	14	15	14	12	10	8	4	2	2	4	7	10	11	12	15	18	22	27	32	35	33	27	21	17	12	9	8	9	11	15	17	17	16	14	15	19	23	27	31	33	33	32	33	29	21	6	347	338	344	356	6	10	14	15	15	15	17	23	28	29	26	20	13	9	8	6	3	357	353	353	355	359	3	7	9	14	18	21	25	29	28	22	17	17	19	19	18	20	24	26	22	13	5	8	14	17	20	21	26	31	33	33	
16	13	10	10	10	12	14	15	15	15	16	15	15	15	17	19	17	13	10	8	7	8	9	11	12	12	11	9	7	5	4	5	8	14	17	17	18	23	29	34	36	36	33	27	21	17	13	9	5	6	8	11	14	17	19	20	21	23	25	29	33	36	37	35	31	26	20	11	1	349	336	329	337	354	4	7	9	11	12	13	19	27	31	31	28	21	14	9	6	3	357	353	354	356	358	0	4	9	16	21	22	23	24	22	18	14	13	16	19	21	26	30	27	19	12	6	4	4	9	17	23	27	28	28	28	
2	4	9	13	16	18	19	18	17	16	16	16	15	15	16	17	15	11	10	9	8	8	9	9	9	10	9	8	8	9	10	14	19	24	25	25	30	36	39	38	35	31	25	20	16	13	10	7	5	5	8	11	13	16	20	23	25	27	29	32	34	34	31	26	21	15	10	7	4	0	351	338	332	340	350	352	354	2	7	8	14	23	31	34	32	26	18	10	6	3	359	354	354	355	355	358	3	11	18	24	23	21	20	19	17	15	14	17	22	27	30	29	22	14	10	6	5	4	5	13	23	28	25	22	22	
350	355	7	15	20	23	22	20	19	17	17	16	15	14	13	13	11	10	11	12	11	10	8	7	6	6	8	10	12	16	21	27	32	35	35	36	39	41	38	33	27	23	19	15	11	8	8	8	8	8	8	10	12	15	19	23	26	28	30	31	31	28	24	20	15	11	9	8	9	6	2	356	351	349	347	340	337	346	355	357	5	16	27	33	33	29	22	14	8	5	0	356	354	354	355	358	4	12	22	28	27	22	19	20	21	21	20	23	28	29	26	22	17	12	9	7	7	9	11	15	21	25	21	16	16	
343	349	2	13	21	25	24	21	19	17	16	15	14	11	10	7	8	8	10	11	10	8	5	4	4	6	10	15	20	26	33	37	38	37	37	36	34	33	30	25	20	17	14	11	7	5	7	10	12	13	11	10	10	11	15	20	25	28	29	28	26	22	18	15	13	11	10	10	10	8	6	5	5	2	357	349	343	340	340	341	350	4	16	27	32	31	27	20	11	6	2	357	355	355	357	359	5	15	27	33	32	27	26	29	30	29	29	31	30	23	15	13	13	13	12	11	11	13	17	19	20	21	18	15	15	
342	347	358	9	19	25	25	23	19	16	14	13	11	9	7	6	5	5	7	8	7	5	4	4	6	10	17	23	29	35	40	39	36	32	31	29	26	25	24	21	17	13	10	7	3	3	6	11	16	18	16	11	6	5	11	18	23	25	25	23	19	16	13	13	12	12	12	11	10	10	11	11	10	6	3	1	356	350	344	339	339	348	3	18	28	32	30	25	16	8	3	358	355	356	358	0	8	20	30	34	34	32	33	35	33	31	31	29	21	12	7	6	10	15	18	16	15	17	20	21	18	17	17	17	17	
347	348	355	3	13	22	26	25	21	18	15	13	11	10	8	6	4	3	3	4	4	4	5	9	14	19	26	32	37	39	37	33	29	26	25	24	22	20	20	19	15	11	7	4	1	1	5	12	19	22	20	14	4	360	5	14	20	21	20	17	14	11	11	12	14	15	14	12	12	13	14	14	12	9	7	5	1	356	353	350	345	342	349	5	20	28	30	28	21	12	5	359	355	356	359	2	11	22	27	28	29	30	31	30	28	26	24	19	11	5	3	5	9	16	21	21	19	19	21	20	15	13	19	24	24	
354	354	355	358	6	17	24	26	24	20	18	15	12	11	10	7	4	2	1	2	5	9	13	19	26	32	38	40	38	34	28	25	23	22	20	20	19	18	17	17	14	10	6	2	1	2	5	11	17	21	21	17	7	359	0	8	14	16	16	13	10	8	9	13	16	18	17	16	15	15	14	14	13	12	9	7	3	1	360	359	357	351	346	352	7	20	27	28	25	18	9	2	356	356	359	4	13	20	21	22	24	26	27	26	24	21	17	12	7	4	5	9	11	15	22	24	23	22	22	20	15	15	23	29	29	
358	358	360	359	1	10	20	25	26	23	20	17	13	11	11	6	5	2	1	4	11	20	29	36	43	48	51	46	34	24	20	18	18	18	17	17	17	16	16	15	13	10	7	4	3	3	4	6	12	18	20	19	13	2	358	2	9	13	13	12	10	8	8	12	16	19	20	19	17	15	14	14	15	15	12	9	7	6	7	8	7	2	355	350	354	7	19	25	25	22	15	7	359	357	360	5	11	15	16	16	19	22	23	22	20	17	14	10	7	6	11	15	15	16	20	25	26	24	23	22	21	22	22	21	21	
355	358	4	4	2	4	14	22	25	25	22	18	15	12	10	8	5	3	5	12	24	35	44	50	54	55	53	45	30	19	16	16	15	15	16	16	16	16	16	15	13	10	8	8	7	6	3	2	5	12	18	20	17	7	360	360	5	11	14	14	13	10	8	9	13	17	19	19	18	16	14	15	17	18	16	14	13	14	16	16	14	10	6	1	354	353	4	17	22	22	18	12	5	360	0	4	7	9	10	12	14	16	18	18	16	15	14	13	12	13	17	18	16	15	16	19	22	21	20	20	21	21	14	8	8	
354	359	6	7	3	1	7	18	24	25	24	22	18	15	12	9	6	7	13	23	33	44	48	48	47	45	42	37	28	19	17	17	16	15	16	17	18	17	16	15	13	11	10	10	10	10	6	0	359	6	14	20	19	13	4	2	6	12	16	18	18	13	6	4	6	12	17	18	19	18	16	17	19	20	20	20	21	22	21	19	17	16	15	11	4	357	355	2	12	18	18	15	10	3	360	1	3	4	6	8	10	12	14	15	14	14	15	17	19	18	16	14	12	12	12	14	16	16	15	16	18	17	13	10	10	
8	8	7	5	2	359	1	11	20	25	27	26	23	18	14	11	9	12	20	30	34	35	37	37	35	33	33	31	26	19	17	17	16	15	17	18	18	16	15	15	15	14	14	14	15	15	11	1	354	358	8	18	21	17	9	5	8	13	19	23	23	15	4	357	358	5	13	17	19	20	18	17	20	22	24	26	27	27	23	20	20	21	20	15	8	4	0	359	1	6	12	14	12	5	359	358	360	1	3	6	9	10	12	13	13	14	18	22	25	21	15	11	10	11	13	15	15	15	14	15	17	17	16	16	16	
22	17	8	3	360	357	356	2	13	22	27	28	26	22	17	13	13	16	23	27	26	28	29	29	28	27	28	27	25	19	15	15	15	15	14	15	15	14	14	16	18	20	21	22	21	18	11	359	348	347	358	13	21	20	12	8	9	14	20	26	25	17	5	354	351	358	9	15	19	21	19	15	20	24	26	28	29	29	26	23	22	22	19	14	8	5	4	4	3	1	2	6	6	2	357	355	357	359	2	5	7	9	10	12	15	17	22	27	28	24	17	13	11	12	14	17	17	15	15	16	18	18	18	18	18	
24	18	8	5	4	2	359	358	4	15	24	28	28	25	20	17	16	16	17	20	20	21	22	23	23	23	25	26	25	22	16	14	15	15	14	12	12	12	13	15	19	24	26	25	19	12	5	358	349	344	349	6	20	21	13	8	9	14	21	25	25	19	9	359	352	353	3	11	15	20	19	14	18	24	24	24	27	29	28	25	22	19	16	12	9	7	8	9	7	3	0	359	358	357	355	354	355	356	359	3	5	8	11	15	19	23	28	31	31	27	20	15	13	11	12	14	14	12	11	12	14	15	17	18	18	
19	15	9	8	8	8	6	3	3	10	19	26	29	28	24	20	17	13	16	13	14	15	16	17	18	20	22	24	26	25	20	15	13	13	13	12	10	9	10	12	18	23	25	21	13	6	1	359	356	350	349	358	15	19	14	9	10	14	20	24	24	21	14	7	360	354	356	3	9	17	18	13	16	22	20	18	23	27	27	24	20	17	16	14	13	13	14	14	10	5	360	357	356	356	355	354	354	356	359	3	7	12	17	23	28	32	33	33	30	26	20	16	13	11	9	9	8	6	6	8	11	15	21	26	26	
15	13	11	11	12	13	13	10	9	11	16	22	27	29	27	23	17	10	7	8	9	10	11	13	16	18	21	24	26	26	23	17	12	10	11	11	10	7	7	8	13	17	20	17	11	5	3	3	2	359	352	354	8	17	14	9	10	14	19	22	24	23	18	14	8	1	356	356	2	12	17	13	14	20	17	12	17	23	25	22	18	18	19	20	20	20	19	16	10	4	360	356	355	356	356	356	356	359	4	10	15	21	26	31	34	35	32	29	26	23	18	16	14	12	10	8	6	4	6	9	12	18	30	35	35	
12	12	14	16	16	17	17	16	16	15	13	18	22	27	24	25	18	16	4	4	6	8	10	12	15	17	20	23	25	27	25	21	14	10	8	8	8	6	5	4	6	11	16	16	14	10	8	8	7	4	356	352	1	13	13	10	10	14	18	23	26	26	22	20	16	10	2	355	355	6	14	12	11	17	15	8	10	17	21	20	18	20	25	28	28	24	18	12	7	4	2	359	357	356	358	359	359	0	7	15	20	24	26	28	28	26	24	23	23	20	17	16	15	13	12	10	7	7	11	16	20	25	30	32	32	
11	14	18	19	20	20	21	20	18	16	14	14	17	18	20	22	22	12	11	4	7	10	12	13	14	16	18	20	23	26	26	23	17	11	7	5	4	5	5	3	1	5	13	18	19	17	14	12	10	6	358	352	356	8	11	9	9	13	19	27	32	32	28	26	23	18	12	1	351	356	9	9	7	12	13	6	4	11	18	19	17	21	28	31	29	23	14	8	6	6	5	4	3	2	3	3	1	0	5	13	18	20	19	18	16	16	19	21	22	20	17	16	14	12	11	9	7	7	12	17	20	22	21	19	19	
14	17	21	21	21	20	20	19	16	13	11	11	14	19	16	27	21	16	12	10	11	12	12	11	12	13	15	17	21	24	25	23	18	11	5	2	1	3	5	5	2	2	9	19	23	22	18	14	12	9	2	355	355	4	8	7	8	13	22	32	38	39	36	34	30	25	17	7	355	350	359	2	360	6	11	5	1	6	14	18	15	18	26	29	27	21	14	9	8	9	9	9	10	10	8	7	5	2	3	9	13	14	12	10	10	12	18	23	24	22	18	15	13	11	9	8	5	4	8	13	16	17	16	15	15	
18	19	20	20	19	18	17	15	13	11	10	11	14	18	19	17	17	18	17	14	12	11	10	9	10	11	13	15	18	21	23	21	16	9	4	1	360	1	5	9	8	5	8	18	26	26	22	16	14	12	9	3	359	2	6	7	9	15	25	36	42	43	39	34	29	22	16	11	4	356	352	350	349	358	7	5	359	360	9	15	13	13	20	24	24	21	17	13	11	12	13	14	15	15	14	12	9	6	3	4	7	7	8	9	10	13	20	26	27	24	19	15	12	11	8	6	3	1	3	8	13	16	20	23	23	
20	20	19	18	17	17	16	13	10	9	9	12	15	17	16	16	16	17	16	13	9	8	7	7	8	10	12	14	15	17	19	17	12	8	5	3	1	0	5	12	14	11	9	18	28	30	26	19	15	15	14	11	7	4	6	8	11	16	25	35	40	40	36	28	21	17	15	13	8	3	358	348	340	346	1	2	353	351	2	12	11	10	12	16	20	23	22	17	14	14	16	17	17	18	19	17	14	9	5	2	1	4	8	13	16	18	23	27	27	24	20	16	12	10	8	6	3	360	1	6	13	20	28	32	32	
20	19	18	17	16	16	14	11	9	8	10	13	15	23	15	15	15	15	14	10	7	6	6	6	8	10	11	12	13	14	14	13	10	7	7	8	7	3	4	12	18	17	13	19	30	34	31	24	19	19	19	17	12	6	4	6	11	15	20	28	34	35	31	25	20	18	16	12	9	8	7	1	346	337	345	349	340	337	349	4	6	5	6	11	18	25	26	22	17	16	17	19	20	20	21	20	16	13	11	6	4	8	15	20	22	22	22	23	23	22	21	18	14	10	7	5	3	1	3	11	22	29	31	31	31	
20	19	17	15	14	13	11	10	9	9	12	15	16	23	15	15	14	14	12	9	5	4	5	7	8	10	11	12	12	11	10	10	9	7	9	12	13	10	6	10	18	22	20	21	31	37	36	30	25	22	19	16	12	5	360	2	7	11	16	23	30	33	31	27	23	20	15	13	14	16	15	11	2	351	345	340	330	324	330	347	353	357	1	8	15	24	28	27	21	18	19	21	23	24	23	22	19	18	17	16	14	15	17	19	19	18	16	17	18	20	21	21	18	13	9	5	2	2	7	15	23	26	22	18	18	
17	16	14	13	12	11	10	11	11	12	14	17	16	15	14	13	12	12	11	8	5	4	6	8	9	10	11	11	10	8	7	9	11	9	8	12	17	17	14	12	18	25	26	26	33	40	40	33	25	20	17	14	8	359	352	356	3	9	14	21	29	33	33	29	24	19	17	19	22	21	16	11	6	1	355	347	338	329	317	331	337	345	355	4	12	22	29	30	25	19	17	20	24	26	25	22	22	22	20	19	18	17	15	13	11	10	11	13	16	18	21	24	23	18	11	5	1	1	6	13	17	20	17	14	14	
13	13	13	12	11	11	11	12	14	16	18	18	15	12	11	11	11	11	11	10	8	6	7	8	9	10	11	10	8	5	6	10	15	12	7	10	18	22	22	18	20	27	29	28	32	38	37	31	23	20	19	15	5	352	345	349	359	7	13	20	28	33	33	30	25	22	23	24	22	17	12	8	6	3	360	355	348	342	336	332	320	336	346	358	7	18	27	30	27	20	15	16	21	25	24	22	22	23	22	19	18	18	15	11	7	5	7	11	15	17	18	23	25	22	14	7	2	0	4	9	13	16	19	21	21	
10	10	11	12	13	13	13	14	16	19	20	19	21	12	10	11	11	12	13	13	11	9	8	8	9	9	10	8	6	4	6	13	18	16	8	8	16	24	26	25	23	25	26	25	28	33	34	32	27	25	22	14	0	349	344	346	355	5	12	18	27	32	34	31	29	27	25	20	14	10	8	7	5	4	2	359	355	350	345	340	336	335	338	350	3	13	22	27	27	21	17	18	21	22	22	21	20	19	19	18	17	17	16	11	6	3	5	10	14	16	16	19	24	24	18	11	8	4	3	7	11	15	24	30	30	
11	9	9	11	14	15	15	16	17	20	21	19	15	13	10	11	12	14	15	15	14	12	10	9	9	9	9	8	5	4	7	13	19	20	13	8	13	22	29	30	28	25	24	24	27	33	36	36	31	25	17	5	356	350	348	349	354	2	9	16	24	30	32	31	27	22	16	10	7	6	6	6	5	4	3	2	360	357	353	349	345	338	334	340	355	8	17	24	27	25	22	23	22	20	19	17	14	13	14	15	16	16	15	10	6	5	7	11	14	15	15	16	22	25	22	17	13	11	8	8	13	20	30	34	34	
11	10	8	9	14	17	17	17	17	19	20	18	15	14	11	10	11	14	16	17	17	15	12	10	10	10	10	8	5	3	5	11	18	22	19	11	11	20	31	36	34	30	29	29	29	34	37	36	28	17	7	359	356	354	354	353	355	0	6	12	19	26	29	27	21	15	10	7	6	6	6	6	6	5	5	5	4	3	2	360	355	346	336	335	346	2	13	22	28	29	27	26	22	16	14	12	10	10	13	15	16	16	14	8	5	7	12	14	15	16	15	13	18	25	26	21	18	16	15	15	18	23	25	24	24	
10	10	10	9	11	16	18	17	16	16	15	15	14	12	11	9	10	13	17	19	20	18	15	13	12	11	11	8	5	3	2	7	16	23	23	16	13	20	33	38	37	33	31	29	28	30	32	28	20	9	2	359	358	359	359	357	356	359	4	8	14	22	26	24	19	13	10	8	7	7	8	8	8	8	8	9	10	10	10	9	6	359	348	340	341	354	9	21	29	32	30	27	21	15	12	12	12	15	17	18	17	16	13	9	6	10	16	19	18	18	16	11	13	24	28	25	21	20	21	23	23	20	14	12	12	
8	10	11	10	10	13	17	18	16	12	10	11	12	12	11	10	11	14	18	21	21	20	18	15	13	11	11	10	8	3	359	2	12	21	24	21	17	21	29	32	31	28	25	23	22	21	20	17	11	6	4	2	3	4	3	1	358	360	4	8	13	20	25	26	22	17	13	12	10	10	10	11	11	11	12	15	17	17	16	14	13	9	3	354	348	351	3	19	30	33	31	28	22	19	19	20	21	22	22	20	17	14	13	12	11	13	18	21	21	20	18	14	12	22	29	28	23	22	22	23	23	17	4	358	358	
9	11	12	12	11	11	15	18	17	9	5	6	11	13	13	13	13	15	19	22	23	23	21	18	14	11	11	13	13	6	358	357	5	16	23	24	21	20	22	24	23	21	20	18	16	13	10	8	8	8	9	9	9	7	6	4	1	3	7	11	14	20	26	29	28	24	20	17	14	11	10	12	14	16	18	21	24	24	21	19	17	15	12	4	2	339	1	16	29	31	29	26	24	22	22	21	20	18	15	12	9	11	15	20	21	19	19	21	22	22	22	19	16	21	29	30	26	22	19	20	20	17	3	352	352	
13	13	14	12	10	9	11	17	17	9	11	6	11	15	17	18	18	18	21	24	26	25	23	20	15	11	12	16	17	11	360	354	357	8	20	25	23	19	18	19	19	18	17	15	11	7	5	5	8	13	16	17	14	11	9	7	4	6	9	11	13	18	26	32	34	31	26	20	15	11	9	10	14	18	21	24	29	30	27	23	22	21	18	14	11	350	6	14	24	25	23	22	22	20	17	16	13	9	6	5	6	12	20	27	30	26	21	20	22	22	23	22	19	22	28	30	27	25	21	17	17	15	6	357	357	
18	17	14	12	9	6	7	14	16	11	3	8	13	20	23	24	23	22	24	26	26	25	23	20	17	13	13	16	17	12	4	357	354	1	16	24	23	19	17	18	18	18	16	12	8	5	4	6	10	16	21	22	18	14	12	9	7	7	8	10	12	17	26	34	37	34	27	20	16	14	14	15	17	21	25	28	33	36	34	30	29	27	21	14	11	10	9	12	15	16	16	17	16	14	12	11	8	3	2	3	9	17	26	31	33	30	24	19	17	13	13	16	18	22	26	26	24	24	23	17	14	13	8	5	5	
